HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
45017,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45018,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45019,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45020,Owned free and clear,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
45021,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45022,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45023,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45024,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45025,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45026,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45027,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45028,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45029,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45030,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45031,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45032,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45033,Owned free and clear,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
45034,Owned free and clear,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45035,Owned free and clear,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45036,Owned free and clear,1-25K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45037,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45038,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45039,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45040,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45041,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45042,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45043,Owned with mortgage or loan,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
45044,Rented,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45045,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45046,Owned with mortgage or loan,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45047,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45048,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45049,Rented,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45050,Rented,<=0K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45051,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45052,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45053,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45054,Rented,26-50K,1,2+,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45055,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45056,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45057,Owned free and clear,101-150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45058,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45059,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45060,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45061,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45062,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45063,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45064,Owned free and clear,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45065,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45066,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45067,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45068,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45069,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45070,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45071,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45072,Rented,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45073,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45074,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45075,Rented,<=0K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45076,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45077,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45078,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45079,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45080,Owned free and clear,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
45081,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45082,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45083,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45084,Rented,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45085,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45086,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45087,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45088,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45089,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45090,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45091,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45092,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45093,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45094,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45095,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45096,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45097,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45098,Rented,<=0K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45099,Owned free and clear,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45100,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45101,Owned with mortgage or loan,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45102,Owned free and clear,101-150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45103,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45104,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45105,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45106,Owned free and clear,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45107,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45108,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45109,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45110,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45111,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45112,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45113,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45114,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45115,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45116,Owned free and clear,101-150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45117,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45118,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45119,Owned with mortgage or loan,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45120,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45121,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
45122,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45123,Owned with mortgage or loan,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45124,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45125,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45126,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45127,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45128,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45129,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45130,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45131,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45132,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45133,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45134,Owned free and clear,101-150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45135,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45136,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45137,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45138,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45139,Owned with mortgage or loan,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45140,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45141,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45142,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45143,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45144,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45145,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45146,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45147,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45148,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45149,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45150,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45151,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45152,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45153,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45154,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45155,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45156,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45157,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
45158,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45159,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45160,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45161,Owned free and clear,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45162,Owned with mortgage or loan,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
45163,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45164,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45165,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45166,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45167,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45168,Owned free and clear,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45169,Rented,101-150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45170,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45171,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45172,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45173,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45174,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
45175,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45176,Rented,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45177,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45178,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45179,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
45180,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45181,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45182,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45183,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
45184,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45185,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45186,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45187,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
45188,Owned free and clear,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
45189,Rented,<=0K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45190,Owned with mortgage or loan,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
45191,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45192,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
45193,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
45194,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45195,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
45196,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
