HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
19709,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19710,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19711,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19712,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19713,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19714,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19715,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19716,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19717,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19718,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19719,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19720,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19721,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19722,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19723,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19724,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19725,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19726,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19727,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19728,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19729,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19730,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19731,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19732,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19733,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19734,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19735,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19736,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Other,Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19737,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19738,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Middle school,GQ.GQ,GQ.GQ,GQ
19739,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19740,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19741,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19742,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19743,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19744,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19745,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19746,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19747,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19748,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19749,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19750,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19751,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19752,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Civilian employed,7,Middle school,GQ.GQ,GQ.GQ,GQ
19753,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19754,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19755,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19756,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19757,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19758,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19759,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19760,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19761,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19762,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19763,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19764,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19765,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19766,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19767,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19768,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19769,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19770,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19771,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19772,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19773,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19774,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19775,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19776,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19777,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19778,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19779,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19780,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19781,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19782,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19783,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19784,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19785,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19786,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Middle school,GQ.GQ,GQ.GQ,GQ
19787,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19788,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19789,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19790,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19791,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19792,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19793,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19794,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19795,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19796,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19797,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19798,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19799,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19800,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19801,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19802,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Middle school,GQ.GQ,GQ.GQ,GQ
19803,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19804,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19805,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19806,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19807,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19808,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19809,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19810,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19811,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19812,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19813,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19814,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19815,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19816,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19817,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19818,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19819,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19820,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19821,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19822,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19823,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19824,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19825,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19826,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19827,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19828,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19829,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19830,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19831,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19832,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,1-25K,Armed forces employed,9,Some college,GQ.GQ,GQ.GQ,GQ
19833,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19834,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19835,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19836,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,Black,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19837,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,Bachelor's,GQ.GQ,GQ.GQ,GQ
19838,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19839,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19840,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19841,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,<18,Female,Black,No Hispanic origin,1-25K,Civilian employed,8,Middle school,GQ.GQ,GQ.GQ,GQ
19842,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19843,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,26-50K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19844,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
19845,GQ,GQ,GQ,NA,NA,GQ,NA,NA,NA,GQ,1300100,18-35,Male,White,No Hispanic origin,1-25K,Armed forces employed,9,High school or GED,GQ.GQ,GQ.GQ,GQ
