HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
62772,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711011
62773,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
62774,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705004
62775,Owned free and clear,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512003
62776,Owned free and clear,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108023
62777,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250301001
62778,Rented,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702001
62779,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711012
62780,Owned free and clear,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250706001
62781,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62782,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108013
62783,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304001
62784,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201013
62785,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250708001
62786,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
62787,Rented,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303001
62788,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708002
62789,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303004
62790,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202001
62791,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250305002
62792,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201011
62793,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511013
62794,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107011
62795,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
62796,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203033
62797,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250401001
62798,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502001
62799,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107011
62800,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250301001
62801,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201012
62802,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408012
62803,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406001
62804,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
62805,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711012
62806,Rented,76-100K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
62807,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403002
62808,Owned with mortgage or loan,1-25K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510001
62809,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250301001
62810,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250202001
62811,Owned with mortgage or loan,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404011
62812,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202002
62813,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106002
62814,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250305003
62815,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250403002
62816,Owned free and clear,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701012
62817,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108023
62818,Owned free and clear,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108012
62819,Owned free and clear,76-100K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711012
62820,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
62821,Rented,76-100K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303002
62822,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201012
62823,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62824,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107011
62825,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406002
62826,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203033
62827,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507003
62828,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201012
62829,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250401001
62830,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107012
62831,Rented,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
62832,Owned free and clear,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705003
62833,Rented,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
62834,Rented,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701011
62835,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
62836,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701016
62837,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250406002
62838,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105001
62839,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250302001
62840,Rented,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
62841,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712011
62842,Rented,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
62843,Owned free and clear,76-100K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712011
62844,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
62845,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702002
62846,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708002
62847,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512003
62848,Owned free and clear,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250301002
62849,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
62850,Rented,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
62851,Owned with mortgage or loan,101-150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250707002
62852,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203021
62853,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250401002
62854,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202002
62855,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250509012
62856,Owned free and clear,<=0K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250704021
62857,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701011
62858,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711013
62859,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711013
62860,Owned with mortgage or loan,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512003
62861,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303003
62862,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512003
62863,Owned with mortgage or loan,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250259813002
62864,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250406001
62865,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
62866,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703004
62867,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108022
62868,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512003
62869,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512003
62870,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711011
62871,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250707001
62872,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250202003
62873,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250504002
62874,Owned free and clear,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703002
62875,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108013
62876,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105002
62877,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250202003
62878,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250202003
62879,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511011
62880,Owned with mortgage or loan,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250305001
62881,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304001
62882,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250709001
62883,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201012
62884,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250302001
62885,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250702003
62886,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201011
62887,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
62888,Owned free and clear,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703001
62889,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708003
62890,Rented,1-25K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701017
62891,Rented,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
62892,Rented,1-25K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701017
62893,Owned with mortgage or loan,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250707002
62894,Rented,26-50K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
62895,Owned free and clear,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250707002
62896,Rented,26-50K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702001
62897,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
62898,Rented,1-25K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
62899,Owned with mortgage or loan,51-75K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107022
62900,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708002
62901,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62902,Rented,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702002
62903,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
62904,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250403003
62905,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
62906,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
62907,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406001
62908,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511014
62909,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
62910,Owned free and clear,>150K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250709002
62911,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703003
62912,Rented,51-75K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
62913,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107011
62914,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250408013
62915,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201012
62916,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
62917,Owned with mortgage or loan,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705001
62918,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106002
62919,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
62920,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711013
62921,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250401001
62922,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
62923,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201014
62924,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708003
62925,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
62926,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250406002
62927,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
62928,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703001
62929,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408013
62930,Owned free and clear,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203033
62931,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108011
62932,Rented,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506002
62933,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511012
62934,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304001
62935,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304002
62936,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705001
62937,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62938,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
62939,Rented,76-100K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105002
62940,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711012
62941,Rented,26-50K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
62942,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701017
62943,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107023
62944,Rented,>150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703003
62945,Rented,26-50K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202001
62946,Rented,1-25K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701016
62947,Rented,51-75K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108021
62948,Owned free and clear,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201013
62949,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108013
62950,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
62951,Rented,76-100K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402002
62952,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250708001
62953,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
62954,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
62955,Owned free and clear,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712011
62956,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701018
62957,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711012
62958,Rented,51-75K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108011
62959,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108022
62960,Rented,101-150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107012
62961,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203012
62962,Rented,101-150K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108023
62963,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701017
62964,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709002
62965,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250305003
62966,Rented,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
62967,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201012
62968,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250305002
62969,Rented,1-25K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106002
62970,Rented,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303001
62971,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62972,Rented,1-25K,1,0,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
62973,Owned with mortgage or loan,>150K,1,1,0,1,1,1,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511013
62974,Owned free and clear,>150K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250504002
62975,Owned with mortgage or loan,51-75K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
62976,Rented,<=0K,0,0,0,1,1,0,0,SM,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202001
